timestamp,open,high,low,close,volume,symbol
2026-01-09 12:15:00+05:30,228.05,228.95,228.01,228.62,1777204,SILVERBEES
2026-01-09 12:25:00+05:30,228.62,228.93,228.36,228.5,1454897,SILVERBEES
2026-01-09 12:35:00+05:30,228.5,228.73,228.26,228.36,940225,SILVERBEES
2026-01-09 12:45:00+05:30,228.36,228.55,228.12,228.48,602884,SILVERBEES
2026-01-09 12:55:00+05:30,228.45,228.45,227.8,227.94,1066101,SILVERBEES
2026-01-09 13:05:00+05:30,227.9,228.38,227.8,228.28,732097,SILVERBEES
2026-01-09 13:15:00+05:30,228.25,228.4,227.88,227.9,658745,SILVERBEES
2026-01-09 13:25:00+05:30,227.89,228.0,227.32,227.83,1646437,SILVERBEES
2026-01-09 13:35:00+05:30,227.8,228.95,227.75,228.75,1935623,SILVERBEES
2026-01-09 13:45:00+05:30,228.75,228.91,228.5,228.79,1096739,SILVERBEES
2026-01-09 13:55:00+05:30,228.79,229.25,228.6,229.15,1402270,SILVERBEES
2026-01-09 14:05:00+05:30,229.15,229.15,228.75,228.99,1019245,SILVERBEES
2026-01-09 14:15:00+05:30,228.99,229.06,228.33,228.7,1317387,SILVERBEES
2026-01-09 14:25:00+05:30,228.69,229.2,228.6,229.17,898769,SILVERBEES
2026-01-09 14:35:00+05:30,229.17,229.8,229.17,229.74,1825696,SILVERBEES
2026-01-09 14:45:00+05:30,229.78,229.98,229.26,229.9,1667619,SILVERBEES
2026-01-09 14:55:00+05:30,229.88,230.45,229.71,230.4,2864000,SILVERBEES
2026-01-09 15:05:00+05:30,230.4,230.58,230.13,230.45,3345167,SILVERBEES
2026-01-09 15:15:00+05:30,230.49,230.95,229.86,229.91,4091502,SILVERBEES
2026-01-09 15:25:00+05:30,229.97,230.16,229.74,229.85,1215954,SILVERBEES
2026-01-12 09:15:00+05:30,238.15,244.7,237.15,239.18,14793321,SILVERBEES
2026-01-12 09:25:00+05:30,239.15,240.0,238.8,238.88,5722151,SILVERBEES
2026-01-12 09:35:00+05:30,238.83,239.03,238.32,238.95,2628328,SILVERBEES
2026-01-12 09:45:00+05:30,238.99,239.6,238.75,239.45,4374507,SILVERBEES
2026-01-12 09:55:00+05:30,239.45,239.54,239.0,239.08,2859237,SILVERBEES
2026-01-12 10:05:00+05:30,239.08,239.54,239.01,239.46,1651697,SILVERBEES
2026-01-12 10:15:00+05:30,239.48,239.58,239.4,239.41,1508587,SILVERBEES
2026-01-12 10:25:00+05:30,239.44,239.65,239.32,239.61,1506313,SILVERBEES
2026-01-12 10:35:00+05:30,239.65,239.85,239.43,239.75,1779508,SILVERBEES
2026-01-12 10:45:00+05:30,239.82,240.15,239.62,240.15,2085278,SILVERBEES
2026-01-12 10:55:00+05:30,240.13,240.78,240.0,240.73,2204095,SILVERBEES
2026-01-12 11:05:00+05:30,240.73,241.99,240.5,241.9,3464189,SILVERBEES
2026-01-12 11:15:00+05:30,241.88,242.48,241.39,241.76,5229526,SILVERBEES
2026-01-12 11:25:00+05:30,241.72,242.34,241.6,242.0,2562600,SILVERBEES
2026-01-12 11:35:00+05:30,242.0,242.18,241.62,241.9,2392546,SILVERBEES
2026-01-12 11:45:00+05:30,241.86,241.9,241.55,241.8,1559142,SILVERBEES
2026-01-12 11:55:00+05:30,241.8,242.28,241.8,242.07,2253974,SILVERBEES
2026-01-12 12:05:00+05:30,242.05,242.13,241.7,241.99,1390228,SILVERBEES
2026-01-12 12:15:00+05:30,242.0,242.16,241.77,242.08,1436557,SILVERBEES
2026-01-12 12:25:00+05:30,242.09,242.29,241.7,241.75,1711175,SILVERBEES
2026-01-12 12:35:00+05:30,241.75,241.83,240.6,240.74,2904554,SILVERBEES
2026-01-12 12:45:00+05:30,240.74,241.83,240.68,241.44,1740267,SILVERBEES
2026-01-12 12:55:00+05:30,241.58,241.59,240.7,240.71,1862325,SILVERBEES
2026-01-12 13:05:00+05:30,240.78,241.02,240.32,240.78,1943166,SILVERBEES
2026-01-12 13:15:00+05:30,240.76,241.89,240.75,241.88,1470577,SILVERBEES
2026-01-12 13:25:00+05:30,241.87,242.19,241.64,242.09,1742468,SILVERBEES
2026-01-12 13:35:00+05:30,242.09,242.17,241.42,241.69,1200187,SILVERBEES
2026-01-12 13:45:00+05:30,241.69,241.9,241.55,241.75,889637,SILVERBEES
2026-01-12 13:55:00+05:30,241.75,242.0,241.75,241.9,1225854,SILVERBEES
2026-01-12 14:05:00+05:30,241.94,242.24,241.71,241.75,1227080,SILVERBEES
2026-01-12 14:15:00+05:30,241.72,242.2,241.71,242.16,1128851,SILVERBEES
2026-01-12 14:25:00+05:30,242.16,242.4,242.12,242.36,1257633,SILVERBEES
2026-01-12 14:35:00+05:30,242.4,242.88,242.26,242.86,1547901,SILVERBEES
2026-01-12 14:45:00+05:30,242.88,242.99,242.43,242.83,1872770,SILVERBEES
2026-01-12 14:55:00+05:30,242.85,242.9,242.53,242.81,1684858,SILVERBEES
2026-01-12 15:05:00+05:30,242.81,242.94,242.55,242.94,2388336,SILVERBEES
2026-01-12 15:15:00+05:30,242.95,243.94,242.9,243.85,4813550,SILVERBEES
2026-01-12 15:25:00+05:30,243.9,244.0,243.64,243.75,2919139,SILVERBEES
2026-01-13 09:15:00+05:30,246.6,248.35,246.11,247.97,12628601,SILVERBEES
2026-01-13 09:25:00+05:30,247.95,249.75,247.86,249.73,8114965,SILVERBEES
2026-01-13 09:35:00+05:30,249.74,250.4,249.0,250.25,7901147,SILVERBEES
2026-01-13 09:45:00+05:30,250.22,251.4,250.22,251.24,6659192,SILVERBEES
2026-01-13 09:55:00+05:30,251.24,251.33,250.23,250.81,4882465,SILVERBEES
2026-01-13 10:05:00+05:30,250.81,250.84,249.85,250.25,4100882,SILVERBEES
2026-01-13 10:15:00+05:30,250.25,250.5,249.7,250.48,2529592,SILVERBEES
2026-01-13 10:25:00+05:30,250.59,250.88,250.51,250.76,1626123,SILVERBEES
2026-01-13 10:35:00+05:30,250.74,250.84,250.02,250.35,2084099,SILVERBEES
2026-01-13 10:45:00+05:30,250.37,250.75,250.24,250.68,853206,SILVERBEES
2026-01-13 10:55:00+05:30,250.68,250.76,248.31,249.19,4723651,SILVERBEES
2026-01-13 11:05:00+05:30,249.34,250.13,248.85,249.96,3587864,SILVERBEES
2026-01-13 11:15:00+05:30,249.98,250.2,249.25,249.67,1621364,SILVERBEES
2026-01-13 11:25:00+05:30,249.67,249.97,249.05,249.23,1212472,SILVERBEES
2026-01-13 11:35:00+05:30,249.23,249.46,248.52,248.87,2145765,SILVERBEES
2026-01-13 11:45:00+05:30,248.87,249.15,248.41,248.62,2231133,SILVERBEES
2026-01-13 11:55:00+05:30,248.68,248.74,247.21,247.75,3362472,SILVERBEES
2026-01-13 12:05:00+05:30,247.76,247.9,243.79,245.07,8453270,SILVERBEES
2026-01-13 12:15:00+05:30,245.11,247.29,245.11,246.67,4756200,SILVERBEES
2026-01-13 12:25:00+05:30,246.74,247.0,245.25,245.85,2721549,SILVERBEES
2026-01-13 12:35:00+05:30,245.9,246.75,245.44,246.47,1992345,SILVERBEES
2026-01-13 12:45:00+05:30,246.47,246.59,245.75,246.19,1368786,SILVERBEES
2026-01-13 12:55:00+05:30,246.19,248.39,246.1,247.86,2908468,SILVERBEES
2026-01-13 13:05:00+05:30,247.86,248.48,247.51,248.0,2299204,SILVERBEES
2026-01-13 13:15:00+05:30,247.95,248.11,247.61,247.9,1219897,SILVERBEES
2026-01-13 13:25:00+05:30,247.95,249.6,247.66,249.6,2433766,SILVERBEES
2026-01-13 13:35:00+05:30,249.61,249.88,248.9,249.7,2061120,SILVERBEES
2026-01-13 13:45:00+05:30,249.7,249.88,248.81,249.5,1941430,SILVERBEES
