timestamp,open,high,low,close,volume,symbol
2025-11-26 11:15:00+05:30,151.13,151.3,150.83,151.06,1595511,SILVERBEES
2025-11-26 12:15:00+05:30,151.06,151.23,151.02,151.16,1415220,SILVERBEES
2025-11-26 13:15:00+05:30,151.16,151.55,151.15,151.31,2876488,SILVERBEES
2025-11-26 14:15:00+05:30,151.33,151.85,151.26,151.6,3121789,SILVERBEES
2025-11-26 15:15:00+05:30,151.66,151.79,151.55,151.66,1734311,SILVERBEES
2025-11-27 09:15:00+05:30,153.5,154.59,153.44,154.05,9068314,SILVERBEES
2025-11-27 10:15:00+05:30,154.05,154.25,154.01,154.05,2258623,SILVERBEES
2025-11-27 11:15:00+05:30,154.05,155.34,153.86,155.25,7399586,SILVERBEES
2025-11-27 12:15:00+05:30,155.22,156.69,155.11,156.35,9364695,SILVERBEES
2025-11-27 13:15:00+05:30,156.26,156.55,155.84,156.36,5498084,SILVERBEES
2025-11-27 14:15:00+05:30,156.33,156.5,155.02,155.88,6850441,SILVERBEES
2025-11-27 15:15:00+05:30,155.9,155.96,155.5,155.6,2446317,SILVERBEES
2025-11-28 09:15:00+05:30,156.42,157.4,156.42,156.75,8289226,SILVERBEES
2025-11-28 10:15:00+05:30,156.76,156.95,156.7,156.94,2730956,SILVERBEES
2025-11-28 11:15:00+05:30,156.94,157.3,156.81,157.3,2581051,SILVERBEES
2025-11-28 12:15:00+05:30,157.29,157.5,156.8,156.93,3863285,SILVERBEES
2025-11-28 13:15:00+05:30,156.91,157.0,156.5,156.66,2897234,SILVERBEES
2025-11-28 14:15:00+05:30,156.63,156.92,156.62,156.81,3322806,SILVERBEES
2025-11-28 15:15:00+05:30,156.81,156.82,156.67,156.8,1971251,SILVERBEES
2025-12-01 09:15:00+05:30,166.02,167.9,164.68,166.06,32820059,SILVERBEES
2025-12-01 10:15:00+05:30,166.05,166.5,164.63,165.05,13777133,SILVERBEES
2025-12-01 11:15:00+05:30,165.08,165.83,165.0,165.79,5836653,SILVERBEES
2025-12-01 12:15:00+05:30,165.77,166.0,164.85,165.28,5777016,SILVERBEES
2025-12-01 13:15:00+05:30,165.28,166.37,165.12,165.77,6331039,SILVERBEES
2025-12-01 14:15:00+05:30,165.78,166.21,165.65,166.13,5474593,SILVERBEES
2025-12-01 15:15:00+05:30,166.13,166.38,166.11,166.35,4014845,SILVERBEES
2025-12-02 09:15:00+05:30,167.01,168.4,166.24,166.77,11357735,SILVERBEES
2025-12-02 10:15:00+05:30,166.77,167.64,166.7,166.93,5764958,SILVERBEES
2025-12-02 11:15:00+05:30,166.93,167.79,166.25,166.9,7302070,SILVERBEES
2025-12-02 12:15:00+05:30,166.87,167.08,166.67,166.73,3673892,SILVERBEES
2025-12-02 13:15:00+05:30,166.73,166.96,166.42,166.65,2713318,SILVERBEES
2025-12-02 14:15:00+05:30,166.65,166.84,164.8,165.4,8103455,SILVERBEES
2025-12-02 15:15:00+05:30,165.38,165.65,165.12,165.42,3861698,SILVERBEES
2025-12-03 09:15:00+05:30,170.66,171.99,170.12,171.74,19722009,SILVERBEES
2025-12-03 10:15:00+05:30,171.74,171.74,168.31,168.52,10792965,SILVERBEES
2025-12-03 11:15:00+05:30,168.52,170.17,167.18,169.5,11399520,SILVERBEES
2025-12-03 12:15:00+05:30,169.47,169.94,169.02,169.52,3755554,SILVERBEES
2025-12-03 13:15:00+05:30,169.52,169.99,169.33,169.92,3126455,SILVERBEES
2025-12-03 14:15:00+05:30,169.91,170.09,169.21,169.72,4207870,SILVERBEES
2025-12-03 15:15:00+05:30,169.65,170.0,169.6,169.95,2560575,SILVERBEES
2025-12-04 09:15:00+05:30,169.78,170.95,169.69,170.3,6906439,SILVERBEES
2025-12-04 10:15:00+05:30,170.3,170.39,169.0,169.26,5855741,SILVERBEES
2025-12-04 11:15:00+05:30,169.26,169.34,167.05,167.77,10599837,SILVERBEES
2025-12-04 12:15:00+05:30,167.84,168.1,167.35,167.84,4400084,SILVERBEES
2025-12-04 13:15:00+05:30,167.83,167.95,167.38,167.6,3012990,SILVERBEES
2025-12-04 14:15:00+05:30,167.59,167.64,165.63,167.22,8395885,SILVERBEES
2025-12-04 15:15:00+05:30,167.2,167.65,167.18,167.35,3345479,SILVERBEES
2025-12-05 09:15:00+05:30,168.17,168.75,167.1,168.6,8643376,SILVERBEES
2025-12-05 10:15:00+05:30,168.6,169.43,168.46,169.41,5868892,SILVERBEES
2025-12-05 11:15:00+05:30,169.4,170.77,169.4,170.0,9278123,SILVERBEES
2025-12-05 12:15:00+05:30,170.0,170.48,169.71,169.96,4356785,SILVERBEES
2025-12-05 13:15:00+05:30,169.94,170.38,169.75,170.1,3704732,SILVERBEES
2025-12-05 14:15:00+05:30,170.1,170.15,169.25,170.09,5396647,SILVERBEES
2025-12-05 15:15:00+05:30,170.1,170.46,170.03,170.38,2540538,SILVERBEES
2025-12-08 09:15:00+05:30,170.17,170.34,169.12,170.04,9630565,SILVERBEES
2025-12-08 10:15:00+05:30,170.04,170.98,169.9,170.94,5696165,SILVERBEES
2025-12-08 11:15:00+05:30,170.95,171.38,170.75,171.14,6443652,SILVERBEES
2025-12-08 12:15:00+05:30,171.13,171.25,170.63,170.8,3956870,SILVERBEES
2025-12-08 13:15:00+05:30,170.79,171.07,170.39,170.94,3920630,SILVERBEES
2025-12-08 14:15:00+05:30,170.94,171.04,170.76,170.81,5432140,SILVERBEES
2025-12-08 15:15:00+05:30,170.81,170.97,170.7,170.8,2398429,SILVERBEES
2025-12-09 09:15:00+05:30,170.84,171.39,170.12,170.33,6300989,SILVERBEES
2025-12-09 10:15:00+05:30,170.33,170.51,169.23,169.33,5317719,SILVERBEES
2025-12-09 11:15:00+05:30,169.35,169.74,168.33,169.51,5407680,SILVERBEES
2025-12-09 12:15:00+05:30,169.5,169.61,169.15,169.36,1766202,SILVERBEES
2025-12-09 13:15:00+05:30,169.36,170.18,169.27,170.18,2438079,SILVERBEES
2025-12-09 14:15:00+05:30,170.18,171.5,170.0,171.2,7982977,SILVERBEES
2025-12-09 15:15:00+05:30,171.17,171.22,170.64,170.83,2392490,SILVERBEES
2025-12-10 09:15:00+05:30,176.55,177.7,175.83,176.0,19528417,SILVERBEES
2025-12-10 10:15:00+05:30,176.0,176.22,175.35,176.17,6921777,SILVERBEES
2025-12-10 11:15:00+05:30,176.18,176.57,175.92,176.46,6773621,SILVERBEES
2025-12-10 12:15:00+05:30,176.52,176.61,176.2,176.49,4700433,SILVERBEES
2025-12-10 13:15:00+05:30,176.51,176.61,176.13,176.25,3924885,SILVERBEES
2025-12-10 14:15:00+05:30,176.27,176.33,174.22,175.42,7770110,SILVERBEES
2025-12-10 15:15:00+05:30,175.41,175.48,175.06,175.2,2995825,SILVERBEES
2025-12-11 09:15:00+05:30,177.4,178.23,176.78,177.33,11230082,SILVERBEES
2025-12-11 10:15:00+05:30,177.32,177.69,177.12,177.38,3591900,SILVERBEES
2025-12-11 11:15:00+05:30,177.38,178.09,177.17,178.07,4608712,SILVERBEES
2025-12-11 12:15:00+05:30,178.07,178.49,177.9,178.49,4090383,SILVERBEES
2025-12-11 13:15:00+05:30,178.47,178.7,178.16,178.62,3554265,SILVERBEES
2025-12-11 14:15:00+05:30,178.62,178.97,178.28,178.82,5980178,SILVERBEES
2025-12-11 15:15:00+05:30,178.82,179.1,178.77,179.0,4010768,SILVERBEES
2025-12-12 09:15:00+05:30,183.32,184.27,181.62,182.84,13992983,SILVERBEES
2025-12-12 10:15:00+05:30,182.84,184.05,182.8,183.72,7743891,SILVERBEES
2025-12-12 11:15:00+05:30,183.8,184.07,183.53,183.96,5138565,SILVERBEES
2025-12-12 12:15:00+05:30,183.96,184.0,183.55,183.69,3830026,SILVERBEES
2025-12-12 13:15:00+05:30,183.68,183.88,183.5,183.84,3426103,SILVERBEES
2025-12-12 14:15:00+05:30,183.84,185.0,183.52,183.97,13319216,SILVERBEES
2025-12-12 15:15:00+05:30,183.97,184.7,183.97,184.6,3587870,SILVERBEES
2025-12-15 09:15:00+05:30,182.04,182.4,180.1,181.56,20116011,SILVERBEES
2025-12-15 10:15:00+05:30,181.57,182.48,181.45,182.39,5943522,SILVERBEES
2025-12-15 11:15:00+05:30,182.39,184.23,182.36,183.99,8458713,SILVERBEES
2025-12-15 12:15:00+05:30,183.99,184.25,183.26,183.93,5127422,SILVERBEES
2025-12-15 13:15:00+05:30,183.94,184.68,183.65,184.56,4789778,SILVERBEES
2025-12-15 14:15:00+05:30,184.57,185.35,184.5,184.94,8757381,SILVERBEES
2025-12-15 15:15:00+05:30,184.91,184.93,184.67,184.78,3142547,SILVERBEES
2025-12-16 09:15:00+05:30,181.7,184.69,180.21,184.04,13012274,SILVERBEES
2025-12-16 10:15:00+05:30,184.04,184.2,182.4,183.23,8517951,SILVERBEES
2025-12-16 11:15:00+05:30,183.2,184.45,183.2,184.41,5939196,SILVERBEES
2025-12-16 12:15:00+05:30,184.42,184.45,183.8,184.27,3139229,SILVERBEES
2025-12-16 13:15:00+05:30,184.3,184.77,184.1,184.55,4863010,SILVERBEES
2025-12-16 14:15:00+05:30,184.55,184.99,184.51,184.75,6128327,SILVERBEES
2025-12-16 15:15:00+05:30,184.8,184.84,184.45,184.57,3292468,SILVERBEES
2025-12-17 09:15:00+05:30,190.0,192.37,189.31,192.3,22271519,SILVERBEES
2025-12-17 10:15:00+05:30,192.31,193.19,192.21,193.07,10625671,SILVERBEES
2025-12-17 11:15:00+05:30,193.07,193.45,192.54,192.82,6740686,SILVERBEES
2025-12-17 12:15:00+05:30,192.81,192.88,191.73,191.75,6721645,SILVERBEES
2025-12-17 13:15:00+05:30,191.75,192.2,190.9,191.68,6021951,SILVERBEES
2025-12-17 14:15:00+05:30,191.68,192.29,191.36,192.2,6173437,SILVERBEES
2025-12-17 15:15:00+05:30,192.16,192.4,192.0,192.4,4349159,SILVERBEES
2025-12-18 09:15:00+05:30,194.79,194.8,193.15,193.58,16087465,SILVERBEES
2025-12-18 10:15:00+05:30,193.58,194.25,193.54,194.16,10123937,SILVERBEES
2025-12-18 11:15:00+05:30,194.19,194.19,193.23,193.55,6805215,SILVERBEES
2025-12-18 12:15:00+05:30,193.55,194.0,193.32,193.9,2731341,SILVERBEES
2025-12-18 13:15:00+05:30,193.9,194.09,193.01,193.46,4993751,SILVERBEES
2025-12-18 14:15:00+05:30,193.5,193.66,192.9,193.4,5701684,SILVERBEES
2025-12-18 15:15:00+05:30,193.4,193.45,192.85,193.0,3735187,SILVERBEES
2025-12-19 09:15:00+05:30,190.0,191.64,190.0,190.92,10903560,SILVERBEES
2025-12-19 10:15:00+05:30,190.94,192.32,190.9,192.2,9400155,SILVERBEES
2025-12-19 11:15:00+05:30,192.22,192.99,191.88,192.19,6840675,SILVERBEES
2025-12-19 12:15:00+05:30,192.19,192.7,192.06,192.66,7876623,SILVERBEES
2025-12-19 13:15:00+05:30,192.66,192.8,192.26,192.72,3748467,SILVERBEES
2025-12-19 14:15:00+05:30,192.72,192.96,192.4,192.66,6470992,SILVERBEES
2025-12-19 15:15:00+05:30,192.65,193.07,191.75,191.97,4519646,SILVERBEES
2025-12-22 09:15:00+05:30,197.13,201.16,197.13,200.25,23091563,SILVERBEES
2025-12-22 10:15:00+05:30,200.28,200.85,199.32,199.55,16212071,SILVERBEES
2025-12-22 11:15:00+05:30,199.57,200.45,199.46,200.27,6901559,SILVERBEES
2025-12-22 12:15:00+05:30,200.27,200.48,199.85,199.97,5023430,SILVERBEES
2025-12-22 13:15:00+05:30,199.97,200.07,199.01,199.18,6560177,SILVERBEES
2025-12-22 14:15:00+05:30,199.18,199.94,199.0,199.92,6587584,SILVERBEES
2025-12-22 15:15:00+05:30,199.94,200.35,199.72,200.25,5610682,SILVERBEES
2025-12-23 09:15:00+05:30,202.0,202.95,201.83,202.44,13853234,SILVERBEES
2025-12-23 10:15:00+05:30,202.45,202.45,201.7,201.99,7925716,SILVERBEES
2025-12-23 11:15:00+05:30,202.0,202.0,201.22,201.85,6268721,SILVERBEES
2025-12-23 12:15:00+05:30,201.85,201.97,201.67,201.76,2618870,SILVERBEES
2025-12-23 13:15:00+05:30,201.75,202.09,201.7,201.99,3964787,SILVERBEES
2025-12-23 14:15:00+05:30,201.99,202.08,201.72,201.89,6024518,SILVERBEES
2025-12-23 15:15:00+05:30,201.9,201.99,201.57,201.96,5120893,SILVERBEES
2025-12-24 09:15:00+05:30,209.45,210.0,207.11,209.92,17424361,SILVERBEES
2025-12-24 10:15:00+05:30,209.9,209.95,208.91,209.5,9290798,SILVERBEES
2025-12-24 11:15:00+05:30,209.46,209.96,209.07,209.7,6579491,SILVERBEES
2025-12-24 12:15:00+05:30,209.71,209.99,209.43,209.7,5800940,SILVERBEES
2025-12-24 13:15:00+05:30,209.7,209.75,208.42,208.8,7458166,SILVERBEES
2025-12-24 14:15:00+05:30,208.8,209.19,207.54,209.18,10061659,SILVERBEES
2025-12-24 15:15:00+05:30,209.14,209.73,209.11,209.26,4639086,SILVERBEES
2025-12-26 09:15:00+05:30,216.73,218.7,215.81,217.18,25314662,SILVERBEES
2025-12-26 10:15:00+05:30,217.15,217.67,217.11,217.59,8980894,SILVERBEES
2025-12-26 11:15:00+05:30,217.6,218.29,217.3,218.23,10059607,SILVERBEES
2025-12-26 12:15:00+05:30,218.21,218.23,217.29,217.69,7784547,SILVERBEES
2025-12-26 13:15:00+05:30,217.69,218.11,217.64,217.98,5057295,SILVERBEES
2025-12-26 14:15:00+05:30,217.98,219.95,217.95,219.53,14693178,SILVERBEES
2025-12-26 15:15:00+05:30,219.53,222.0,219.5,222.0,7677111,SILVERBEES
2025-12-29 09:15:00+05:30,235.21,243.29,234.01,235.84,55431050,SILVERBEES
2025-12-29 10:15:00+05:30,235.8,235.8,232.44,234.92,23694406,SILVERBEES
2025-12-29 11:15:00+05:30,234.94,236.25,221.85,223.45,42700872,SILVERBEES
2025-12-29 12:15:00+05:30,223.46,224.5,196.3,220.42,100444225,SILVERBEES
2025-12-29 13:15:00+05:30,220.52,221.44,217.3,218.51,20278287,SILVERBEES
2025-12-29 14:15:00+05:30,218.52,219.55,212.63,219.39,31854475,SILVERBEES
2025-12-29 15:15:00+05:30,219.39,219.4,217.5,218.4,9286103,SILVERBEES
2025-12-30 09:15:00+05:30,217.49,218.0,210.0,216.9,55159449,SILVERBEES
2025-12-30 10:15:00+05:30,216.87,218.5,214.26,217.8,19389304,SILVERBEES
2025-12-30 11:15:00+05:30,217.8,219.85,217.0,218.68,17903845,SILVERBEES
2025-12-30 12:15:00+05:30,218.65,219.0,217.5,218.97,7673612,SILVERBEES
2025-12-30 13:15:00+05:30,218.97,219.25,216.37,216.53,7933026,SILVERBEES
2025-12-30 14:15:00+05:30,216.58,218.0,216.35,217.61,8177700,SILVERBEES
2025-12-30 15:15:00+05:30,217.64,219.49,217.63,219.1,5039180,SILVERBEES
2025-12-31 09:15:00+05:30,216.8,221.8,207.51,220.92,47718827,SILVERBEES
2025-12-31 10:15:00+05:30,220.92,221.05,216.56,216.89,24469117,SILVERBEES
2025-12-31 11:15:00+05:30,216.95,217.45,214.87,216.57,22575818,SILVERBEES
2025-12-31 12:15:00+05:30,216.57,217.1,215.51,216.89,7785291,SILVERBEES
2025-12-31 13:15:00+05:30,216.94,217.13,216.0,216.07,6140740,SILVERBEES
2025-12-31 14:15:00+05:30,216.04,216.17,214.08,215.9,11120754,SILVERBEES
2025-12-31 15:15:00+05:30,215.94,215.97,214.74,215.52,5430132,SILVERBEES
2026-01-01 09:15:00+05:30,216.5,217.8,213.02,215.89,11108826,SILVERBEES
2026-01-01 10:15:00+05:30,215.89,215.9,214.65,215.25,6468969,SILVERBEES
2026-01-01 11:15:00+05:30,215.24,215.7,215.1,215.62,2138844,SILVERBEES
2026-01-01 12:15:00+05:30,215.62,215.69,214.55,214.72,4502418,SILVERBEES
2026-01-01 13:15:00+05:30,214.72,214.93,213.7,214.8,5957757,SILVERBEES
2026-01-01 14:15:00+05:30,214.83,215.1,213.9,214.8,5599678,SILVERBEES
2026-01-01 15:15:00+05:30,214.7,215.6,214.62,215.1,2858157,SILVERBEES
2026-01-02 09:15:00+05:30,220.33,221.75,217.6,220.5,21013043,SILVERBEES
2026-01-02 10:15:00+05:30,220.5,220.99,219.15,220.9,8239485,SILVERBEES
2026-01-02 11:15:00+05:30,220.93,222.0,220.71,221.96,7791895,SILVERBEES
2026-01-02 12:15:00+05:30,221.96,222.19,220.72,220.8,9714129,SILVERBEES
2026-01-02 13:15:00+05:30,220.75,221.54,220.64,221.49,5102651,SILVERBEES
2026-01-02 14:15:00+05:30,221.49,221.88,221.12,221.6,5661725,SILVERBEES
2026-01-02 15:15:00+05:30,221.65,222.2,221.65,222.17,5386222,SILVERBEES
2026-01-05 09:15:00+05:30,222.9,226.8,222.2,224.54,20526585,SILVERBEES
2026-01-05 10:15:00+05:30,224.54,224.6,223.61,223.82,5478624,SILVERBEES
2026-01-05 11:15:00+05:30,223.86,224.59,223.7,224.3,4337861,SILVERBEES
2026-01-05 12:15:00+05:30,224.31,224.5,224.05,224.29,2576072,SILVERBEES
2026-01-05 13:15:00+05:30,224.21,224.48,224.0,224.47,3380850,SILVERBEES
2026-01-05 14:15:00+05:30,224.47,225.4,224.29,225.4,6866597,SILVERBEES
2026-01-05 15:15:00+05:30,225.35,226.4,225.3,226.1,6404418,SILVERBEES
2026-01-06 09:15:00+05:30,228.16,232.16,228.16,231.02,23205318,SILVERBEES
2026-01-06 10:15:00+05:30,231.02,232.49,230.86,232.19,10833798,SILVERBEES
2026-01-06 11:15:00+05:30,232.19,232.25,231.32,231.98,6559587,SILVERBEES
2026-01-06 12:15:00+05:30,231.99,232.4,231.72,231.78,4080636,SILVERBEES
2026-01-06 13:15:00+05:30,231.79,231.88,231.01,231.45,6021998,SILVERBEES
2026-01-06 14:15:00+05:30,231.41,231.95,231.12,231.63,7139523,SILVERBEES
2026-01-06 15:15:00+05:30,231.56,232.29,231.21,232.17,5741877,SILVERBEES
2026-01-07 09:15:00+05:30,237.6,242.7,234.01,235.25,36746379,SILVERBEES
2026-01-07 10:15:00+05:30,235.28,236.3,233.22,233.95,15335195,SILVERBEES
2026-01-07 11:15:00+05:30,233.85,234.65,232.62,232.65,13448634,SILVERBEES
2026-01-07 12:15:00+05:30,232.65,235.16,231.39,234.62,13836365,SILVERBEES
2026-01-07 13:15:00+05:30,234.62,235.25,234.02,234.87,4962271,SILVERBEES
2026-01-07 14:15:00+05:30,234.94,235.0,233.31,234.71,9555607,SILVERBEES
2026-01-07 15:15:00+05:30,234.74,234.75,233.82,234.09,5205966,SILVERBEES
2026-01-08 09:15:00+05:30,232.7,232.7,226.31,227.7,27110143,SILVERBEES
2026-01-08 10:15:00+05:30,227.65,227.88,220.0,220.61,24762428,SILVERBEES
2026-01-08 11:15:00+05:30,220.6,224.49,220.08,223.55,19770915,SILVERBEES
2026-01-08 12:15:00+05:30,223.55,224.5,222.66,223.13,7958590,SILVERBEES
2026-01-08 13:15:00+05:30,223.1,223.2,220.67,221.18,10167843,SILVERBEES
2026-01-08 14:15:00+05:30,221.21,223.44,220.9,223.44,9213765,SILVERBEES
2026-01-08 15:15:00+05:30,223.42,224.42,223.18,224.25,5401097,SILVERBEES
2026-01-09 09:15:00+05:30,224.2,227.0,224.2,226.39,21661853,SILVERBEES
2026-01-09 10:15:00+05:30,226.38,227.48,225.4,226.8,8303061,SILVERBEES
2026-01-09 11:15:00+05:30,226.79,228.39,226.79,228.05,8240649,SILVERBEES
2026-01-09 12:15:00+05:30,228.05,228.95,227.8,228.28,6573408,SILVERBEES
2026-01-09 13:15:00+05:30,228.25,229.25,227.32,228.99,7759059,SILVERBEES
2026-01-09 14:15:00+05:30,228.99,230.58,228.33,230.45,11918638,SILVERBEES
2026-01-09 15:15:00+05:30,230.49,230.95,229.74,229.85,5307456,SILVERBEES
2026-01-12 09:15:00+05:30,238.15,244.7,237.15,239.46,32029241,SILVERBEES
2026-01-12 10:15:00+05:30,239.48,241.99,239.32,241.9,12547970,SILVERBEES
2026-01-12 11:15:00+05:30,241.88,242.48,241.39,241.99,15388016,SILVERBEES
2026-01-12 12:15:00+05:30,242.0,242.29,240.32,240.78,11598044,SILVERBEES
2026-01-12 13:15:00+05:30,240.76,242.24,240.75,241.75,7755803,SILVERBEES
2026-01-12 14:15:00+05:30,241.72,242.99,241.71,242.94,9880349,SILVERBEES
2026-01-12 15:15:00+05:30,242.95,244.0,242.9,243.75,7732689,SILVERBEES
2026-01-13 09:15:00+05:30,246.6,251.4,246.11,250.25,44287252,SILVERBEES
2026-01-13 10:15:00+05:30,250.25,250.88,248.31,249.96,15404535,SILVERBEES
2026-01-13 11:15:00+05:30,249.98,250.2,243.79,245.07,19026476,SILVERBEES
2026-01-13 12:15:00+05:30,245.11,248.48,245.11,248.0,16046552,SILVERBEES
2026-01-13 13:15:00+05:30,247.95,250.29,247.61,249.34,12811794,SILVERBEES
2026-01-13 14:15:00+05:30,249.33,249.99,249.0,249.45,8799067,SILVERBEES
2026-01-13 15:15:00+05:30,249.5,249.64,249.25,249.45,5520506,SILVERBEES
2026-01-14 09:15:00+05:30,258.5,262.5,258.5,261.12,57475028,SILVERBEES
2026-01-14 10:15:00+05:30,261.11,262.27,260.2,261.89,13684082,SILVERBEES
2026-01-14 11:15:00+05:30,261.88,262.3,259.7,260.73,17342728,SILVERBEES
2026-01-14 12:15:00+05:30,260.73,261.45,260.43,261.13,11529098,SILVERBEES
2026-01-14 13:15:00+05:30,261.12,261.67,260.88,261.21,10094612,SILVERBEES
2026-01-14 14:15:00+05:30,261.2,262.3,260.9,262.29,14949889,SILVERBEES
2026-01-14 15:15:00+05:30,262.29,264.0,262.25,263.9,9965668,SILVERBEES
2026-01-16 09:15:00+05:30,262.81,266.84,261.0,265.79,42319941,SILVERBEES
2026-01-16 10:15:00+05:30,265.79,266.39,264.82,266.38,12578284,SILVERBEES
2026-01-16 11:15:00+05:30,266.4,267.97,265.52,265.52,15374056,SILVERBEES
2026-01-16 12:15:00+05:30,265.65,266.98,264.95,266.63,10020674,SILVERBEES
2026-01-16 13:15:00+05:30,266.7,267.62,266.5,267.28,7165780,SILVERBEES
2026-01-16 14:15:00+05:30,267.3,269.8,267.21,269.35,17205391,SILVERBEES
2026-01-16 15:15:00+05:30,269.41,269.8,269.06,269.4,9510263,SILVERBEES
2026-01-19 09:15:00+05:30,274.3,278.98,274.25,278.26,46952956,SILVERBEES
2026-01-19 10:15:00+05:30,278.3,278.97,277.85,278.5,13554895,SILVERBEES
